ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00AS,E09000017,Hillingdon LB,ONS1.3,2011/12,n/a,n/a,27299,,42.81777419,42.4322034,43.20421915,n/a
00AT,E09000018,Hounslow LB,ONS2.4,2011/12,n/a,n/a,21170,,43.71434273,43.27132858,44.15836191,n/a
00AU,E09000019,Islington LB,ONS3.5,2011/12,n/a,n/a,17225,,39.17357517,38.71998823,39.62903946,n/a
00AW,E09000020,Kensington and Chelsea LB,ONS3.5,2011/12,n/a,n/a,11759,,40.89071563,40.32317531,41.46069426,n/a
00AX,E09000021,Kingston upon Thames LB,ONS1.3,2011/12,n/a,n/a,11194,,39.4158636,38.84396207,39.99067924,n/a
00AY,E09000022,Lambeth LB,ONS4.6,2011/12,n/a,n/a,24134,,42.02429177,41.61995496,42.42970179,n/a
00AZ,E09000023,Lewisham LB,ONS4.6,2011/12,n/a,n/a,25381,,38.21525714,37.8418151,38.59009651,n/a
00BA,E09000024,Merton LB,ONS2.4,2011/12,n/a,n/a,15472,,38.08641783,37.60790169,38.56725892,n/a
00BB,E09000025,Newham LB,ONS4.6,2011/12,n/a,n/a,27243,,48.20078205,47.78400191,48.61781268,n/a
00BC,E09000026,Redbridge LB,ONS2.4,2011/12,n/a,n/a,26637,,44.16985308,43.77074457,44.56971619,n/a
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2011/12,n/a,n/a,13052,,40.53594166,39.99548776,41.07869901,n/a
00BE,E09000028,Southwark LB,ONS4.6,2011/12,n/a,n/a,24687,,43.58372601,43.17403349,43.99429641,n/a
00BF,E09000029,Sutton LB,ONS1.3,2011/12,n/a,n/a,17065,,39.18507908,38.72391341,39.64818321,n/a
00BG,E09000030,Tower Hamlets LB,ONS3.5,2011/12,n/a,n/a,21236,,49.75379321,49.27063043,50.23700198,n/a
00BH,E09000031,Waltham Forest LB,ONS2.4,2011/12,n/a,n/a,25986,,45.25889157,44.84947856,45.66894712,n/a
00BJ,E09000032,Wandsworth LB,ONS3.5,2011/12,n/a,n/a,21720,,39.2619424,38.84770305,39.67773288,n/a
00BK,E09000033,City of Westminster LB,ONS3.5,2011/12,n/a,n/a,17081,,41.56521863,41.08860048,42.04341979,n/a
00BL,E08000001,Bolton MCD,ONS1.2,2011/12,n/a,n/a,29534,,42.8941121,42.52092049,43.26811351,n/a
00BM,E08000002,Bury MCD,ONS5.7,2011/12,n/a,n/a,20729,,41.31384464,40.88308688,41.74593603,n/a
00BN,E08000003,Manchester MCD,ONS1.2,2011/12,n/a,n/a,60271,,47.97534029,47.69438979,48.25641891,n/a
00BP,E08000004,Oldham MCD,ONS1.2,2011/12,n/a,n/a,29127,,46.81593809,46.42116422,47.21111096,n/a
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,27619,,44.08755803,43.69844488,44.47739886,n/a
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,29569,,45.87351601,45.4860461,46.26148559,n/a
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,35440,,44.80482923,44.45637973,45.15378961,n/a
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,26402,,45.34744142,44.94312215,45.75237539,n/a
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,22145,,38.04616591,37.65264639,38.44126241,n/a
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,35502,,41.12222475,40.79802413,41.44719799,n/a
